Issuance Date,Sustainable Development Goals,Vintage Start,Vintage End,ID,Name,Country/Area,Project Type,Total Vintage Quantity,Quantity Issued,Serial Number,Additional Certifications,Retirement/Cancellation Date,Retirement Beneficiary,Retirement Reason,Retirement Details
11/01/2021,"01: No Poverty; 02: Zero Hunger; 03: Good Health and Well-being; 04: Quality Education; 05: Gender Equality; 06: Clean Water and Sanitation; 07: Affordable and Clean Energy; 08: Decent Work and Economic Growth; 09: Industry, Innovation and Infrastructure; 10: Reduced Inequalities; 11: Sustainable Cities and Communities; 12: Responsible Consumption and Production; 13: Climate Action; 14: Life Below Water; 15: Life on Land; 16: Peace, Justice, and Strong Institutions; 17: Partnerships for the Goals",01/01/2016,31/12/2016,674,Rimba Raya Biodiversity Reserve Project,Indonesia,Agriculture Forestry and Other Land Use,"3,493,722","1,665",9416-96774520-96776184-VCS-VCU-263-VER-ID-14-674-01012016-31122016-1,"01: No Poverty; 02: Zero Hunger; 03: Good Health and Well-being; 04: Quality Education; 05: Gender Equality; 06: Clean Water and Sanitation; 07: Affordable and Clean Energy; 08: Decent Work and Economic Growth; 09: Industry, Innovation and Infrastructure; 10: Reduced Inequalities; 11: Sustainable Cities and Communities; 12: Responsible Consumption and Production; 13: Climate Action; 14: Life Below Water; 15: Life on Land; 16: Peace, Justice, and Strong Institutions; 17: Partnerships for the Goals; CCB-Gold",,,,
11/01/2021,"01: No Poverty; 02: Zero Hunger; 03: Good Health and Well-being; 04: Quality Education; 05: Gender Equality; 06: Clean Water and Sanitation; 07: Affordable and Clean Energy; 08: Decent Work and Economic Growth; 09: Industry, Innovation and Infrastructure; 10: Reduced Inequalities; 11: Sustainable Cities and Communities; 12: Responsible Consumption and Production; 13: Climate Action; 14: Life Below Water; 15: Life on Land; 16: Peace, Justice, and Strong Institutions; 17: Partnerships for the Goals",01/01/2016,31/12/2016,674,Rimba Raya Biodiversity Reserve Project,Indonesia,Agriculture Forestry and Other Land Use,"3,493,722","28,921",9416-96673364-96702284-VCS-VCU-263-VER-ID-14-674-01012016-31122016-1,"01: No Poverty; 02: Zero Hunger; 03: Good Health and Well-being; 04: Quality Education; 05: Gender Equality; 06: Clean Water and Sanitation; 07: Affordable and Clean Energy; 08: Decent Work and Economic Growth; 09: Industry, Innovation and Infrastructure; 10: Reduced Inequalities; 11: Sustainable Cities and Communities; 12: Responsible Consumption and Production; 13: Climate Action; 14: Life Below Water; 15: Life on Land; 16: Peace, Justice, and Strong Institutions; 17: Partnerships for the Goals; CCB-Gold",,,,
11/01/2021,"01: No Poverty; 02: Zero Hunger; 03: Good Health and Well-being; 04: Quality Education; 05: Gender Equality; 06: Clean Water and Sanitation; 07: Affordable and Clean Energy; 08: Decent Work and Economic Growth; 09: Industry, Innovation and Infrastructure; 10: Reduced Inequalities; 11: Sustainable Cities and Communities; 12: Responsible Consumption and Production; 13: Climate Action; 14: Life Below Water; 15: Life on Land; 16: Peace, Justice, and Strong Institutions; 17: Partnerships for the Goals",01/01/2016,31/12/2016,674,Rimba Raya Biodiversity Reserve Project,Indonesia,Agriculture Forestry and Other Land Use,"3,493,722","2,445",9416-96817401-96819845-VCS-VCU-263-VER-ID-14-674-01012016-31122016-1,"01: No Poverty; 02: Zero Hunger; 03: Good Health and Well-being; 04: Quality Education; 05: Gender Equality; 06: Clean Water and Sanitation; 07: Affordable and Clean Energy; 08: Decent Work and Economic Growth; 09: Industry, Innovation and Infrastructure; 10: Reduced Inequalities; 11: Sustainable Cities and Communities; 12: Responsible Consumption and Production; 13: Climate Action; 14: Life Below Water; 15: Life on Land; 16: Peace, Justice, and Strong Institutions; 17: Partnerships for the Goals; CCB-Gold",19/07/2024,"U.S. Venture, Inc.",Environmental Benefit,ZeroMe
11/01/2021,"01: No Poverty; 02: Zero Hunger; 03: Good Health and Well-being; 04: Quality Education; 05: Gender Equality; 06: Clean Water and Sanitation; 07: Affordable and Clean Energy; 08: Decent Work and Economic Growth; 09: Industry, Innovation and Infrastructure; 10: Reduced Inequalities; 11: Sustainable Cities and Communities; 12: Responsible Consumption and Production; 13: Climate Action; 14: Life Below Water; 15: Life on Land; 16: Peace, Justice, and Strong Institutions; 17: Partnerships for the Goals",01/01/2016,31/12/2016,674,Rimba Raya Biodiversity Reserve Project,Indonesia,Agriculture Forestry and Other Land Use,"3,493,722",115,9416-96715170-96715284-VCS-VCU-263-VER-ID-14-674-01012016-31122016-1,"01: No Poverty; 02: Zero Hunger; 03: Good Health and Well-being; 04: Quality Education; 05: Gender Equality; 06: Clean Water and Sanitation; 07: Affordable and Clean Energy; 08: Decent Work and Economic Growth; 09: Industry, Innovation and Infrastructure; 10: Reduced Inequalities; 11: Sustainable Cities and Communities; 12: Responsible Consumption and Production; 13: Climate Action; 14: Life Below Water; 15: Life on Land; 16: Peace, Justice, and Strong Institutions; 17: Partnerships for the Goals; CCB-Gold",,,,
11/01/2021,"01: No Poverty; 02: Zero Hunger; 03: Good Health and Well-being; 04: Quality Education; 05: Gender Equality; 06: Clean Water and Sanitation; 07: Affordable and Clean Energy; 08: Decent Work and Economic Growth; 09: Industry, Innovation and Infrastructure; 10: Reduced Inequalities; 11: Sustainable Cities and Communities; 12: Responsible Consumption and Production; 13: Climate Action; 14: Life Below Water; 15: Life on Land; 16: Peace, Justice, and Strong Institutions; 17: Partnerships for the Goals",01/01/2016,31/12/2016,674,Rimba Raya Biodiversity Reserve Project,Indonesia,Agriculture Forestry and Other Land Use,"3,493,722",50,9416-96715120-96715169-VCS-VCU-263-VER-ID-14-674-01012016-31122016-1,"01: No Poverty; 02: Zero Hunger; 03: Good Health and Well-being; 04: Quality Education; 05: Gender Equality; 06: Clean Water and Sanitation; 07: Affordable and Clean Energy; 08: Decent Work and Economic Growth; 09: Industry, Innovation and Infrastructure; 10: Reduced Inequalities; 11: Sustainable Cities and Communities; 12: Responsible Consumption and Production; 13: Climate Action; 14: Life Below Water; 15: Life on Land; 16: Peace, Justice, and Strong Institutions; 17: Partnerships for the Goals; CCB-Gold",,,,
11/01/2021,"01: No Poverty; 02: Zero Hunger; 03: Good Health and Well-being; 04: Quality Education; 05: Gender Equality; 06: Clean Water and Sanitation; 07: Affordable and Clean Energy; 08: Decent Work and Economic Growth; 09: Industry, Innovation and Infrastructure; 10: Reduced Inequalities; 11: Sustainable Cities and Communities; 12: Responsible Consumption and Production; 13: Climate Action; 14: Life Below Water; 15: Life on Land; 16: Peace, Justice, and Strong Institutions; 17: Partnerships for the Goals",01/01/2016,31/12/2016,674,Rimba Raya Biodiversity Reserve Project,Indonesia,Agriculture Forestry and Other Land Use,"3,493,722","5,276",9416-96819846-96825121-VCS-VCU-263-VER-ID-14-674-01012016-31122016-1,"01: No Poverty; 02: Zero Hunger; 03: Good Health and Well-being; 04: Quality Education; 05: Gender Equality; 06: Clean Water and Sanitation; 07: Affordable and Clean Energy; 08: Decent Work and Economic Growth; 09: Industry, Innovation and Infrastructure; 10: Reduced Inequalities; 11: Sustainable Cities and Communities; 12: Responsible Consumption and Production; 13: Climate Action; 14: Life Below Water; 15: Life on Land; 16: Peace, Justice, and Strong Institutions; 17: Partnerships for the Goals; CCB-Gold",,,,
11/01/2021,"01: No Poverty; 02: Zero Hunger; 03: Good Health and Well-being; 04: Quality Education; 05: Gender Equality; 06: Clean Water and Sanitation; 07: Affordable and Clean Energy; 08: Decent Work and Economic Growth; 09: Industry, Innovation and Infrastructure; 10: Reduced Inequalities; 11: Sustainable Cities and Communities; 12: Responsible Consumption and Production; 13: Climate Action; 14: Life Below Water; 15: Life on Land; 16: Peace, Justice, and Strong Institutions; 17: Partnerships for the Goals",01/01/2016,31/12/2016,674,Rimba Raya Biodiversity Reserve Project,Indonesia,Agriculture Forestry and Other Land Use,"3,493,722","1,548",9416-96605745-96607292-VCS-VCU-263-VER-ID-14-674-01012016-31122016-1,"01: No Poverty; 02: Zero Hunger; 03: Good Health and Well-being; 04: Quality Education; 05: Gender Equality; 06: Clean Water and Sanitation; 07: Affordable and Clean Energy; 08: Decent Work and Economic Growth; 09: Industry, Innovation and Infrastructure; 10: Reduced Inequalities; 11: Sustainable Cities and Communities; 12: Responsible Consumption and Production; 13: Climate Action; 14: Life Below Water; 15: Life on Land; 16: Peace, Justice, and Strong Institutions; 17: Partnerships for the Goals; CCB-Gold",13/09/2024,Only One,Retirement for Person or Organization,https://transparency.standfortrees.org/retirement/8ce6bf2f-16a5-3575-7502-fc9e20c5175a
11/01/2021,"01: No Poverty; 02: Zero Hunger; 03: Good Health and Well-being; 04: Quality Education; 05: Gender Equality; 06: Clean Water and Sanitation; 07: Affordable and Clean Energy; 08: Decent Work and Economic Growth; 09: Industry, Innovation and Infrastructure; 10: Reduced Inequalities; 11: Sustainable Cities and Communities; 12: Responsible Consumption and Production; 13: Climate Action; 14: Life Below Water; 15: Life on Land; 16: Peace, Justice, and Strong Institutions; 17: Partnerships for the Goals",01/01/2016,31/12/2016,674,Rimba Raya Biodiversity Reserve Project,Indonesia,Agriculture Forestry and Other Land Use,"3,493,722","2,926",9416-96607293-96610218-VCS-VCU-263-VER-ID-14-674-01012016-31122016-1,"01: No Poverty; 02: Zero Hunger; 03: Good Health and Well-being; 04: Quality Education; 05: Gender Equality; 06: Clean Water and Sanitation; 07: Affordable and Clean Energy; 08: Decent Work and Economic Growth; 09: Industry, Innovation and Infrastructure; 10: Reduced Inequalities; 11: Sustainable Cities and Communities; 12: Responsible Consumption and Production; 13: Climate Action; 14: Life Below Water; 15: Life on Land; 16: Peace, Justice, and Strong Institutions; 17: Partnerships for the Goals; CCB-Gold",05/09/2024,Fluor Corporation,Retirement for Person or Organization,Global voluntary emissions reduction for 2024 GHG emissions
11/01/2021,"01: No Poverty; 02: Zero Hunger; 03: Good Health and Well-being; 04: Quality Education; 05: Gender Equality; 06: Clean Water and Sanitation; 07: Affordable and Clean Energy; 08: Decent Work and Economic Growth; 09: Industry, Innovation and Infrastructure; 10: Reduced Inequalities; 11: Sustainable Cities and Communities; 12: Responsible Consumption and Production; 13: Climate Action; 14: Life Below Water; 15: Life on Land; 16: Peace, Justice, and Strong Institutions; 17: Partnerships for the Goals",01/01/2016,31/12/2016,674,Rimba Raya Biodiversity Reserve Project,Indonesia,Agriculture Forestry and Other Land Use,"3,493,722","2,066",9416-96610219-96612284-VCS-VCU-263-VER-ID-14-674-01012016-31122016-1,"01: No Poverty; 02: Zero Hunger; 03: Good Health and Well-being; 04: Quality Education; 05: Gender Equality; 06: Clean Water and Sanitation; 07: Affordable and Clean Energy; 08: Decent Work and Economic Growth; 09: Industry, Innovation and Infrastructure; 10: Reduced Inequalities; 11: Sustainable Cities and Communities; 12: Responsible Consumption and Production; 13: Climate Action; 14: Life Below Water; 15: Life on Land; 16: Peace, Justice, and Strong Institutions; 17: Partnerships for the Goals; CCB-Gold",,,,
30/12/2020,"01: No Poverty; 02: Zero Hunger; 03: Good Health and Well-being; 04: Quality Education; 05: Gender Equality; 06: Clean Water and Sanitation; 07: Affordable and Clean Energy; 08: Decent Work and Economic Growth; 09: Industry, Innovation and Infrastructure; 10: Reduced Inequalities; 11: Sustainable Cities and Communities; 12: Responsible Consumption and Production; 13: Climate Action; 14: Life Below Water; 15: Life on Land; 16: Peace, Justice, and Strong Institutions; 17: Partnerships for the Goals",01/01/2015,31/12/2015,674,Rimba Raya Biodiversity Reserve Project,Indonesia,Agriculture Forestry and Other Land Use,"3,925,272",658,9378-92207590-92208247-VCS-VCU-263-VER-ID-14-674-01012015-31122015-1,"01: No Poverty; 02: Zero Hunger; 03: Good Health and Well-being; 04: Quality Education; 05: Gender Equality; 06: Clean Water and Sanitation; 07: Affordable and Clean Energy; 08: Decent Work and Economic Growth; 09: Industry, Innovation and Infrastructure; 10: Reduced Inequalities; 11: Sustainable Cities and Communities; 12: Responsible Consumption and Production; 13: Climate Action; 14: Life Below Water; 15: Life on Land; 16: Peace, Justice, and Strong Institutions; 17: Partnerships for the Goals; CCB-Gold",10/06/2022,Compensate Foundation,Retirement for Person or Organization,Credits retired by Compensate Operations on behalf of its customers.
30/12/2020,"01: No Poverty; 02: Zero Hunger; 03: Good Health and Well-being; 04: Quality Education; 05: Gender Equality; 06: Clean Water and Sanitation; 07: Affordable and Clean Energy; 08: Decent Work and Economic Growth; 09: Industry, Innovation and Infrastructure; 10: Reduced Inequalities; 11: Sustainable Cities and Communities; 12: Responsible Consumption and Production; 13: Climate Action; 14: Life Below Water; 15: Life on Land; 16: Peace, Justice, and Strong Institutions; 17: Partnerships for the Goals",01/01/2015,31/12/2015,674,Rimba Raya Biodiversity Reserve Project,Indonesia,Agriculture Forestry and Other Land Use,"3,925,272",7,9378-92262590-92262596-VCS-VCU-263-VER-ID-14-674-01012015-31122015-1,"01: No Poverty; 02: Zero Hunger; 03: Good Health and Well-being; 04: Quality Education; 05: Gender Equality; 06: Clean Water and Sanitation; 07: Affordable and Clean Energy; 08: Decent Work and Economic Growth; 09: Industry, Innovation and Infrastructure; 10: Reduced Inequalities; 11: Sustainable Cities and Communities; 12: Responsible Consumption and Production; 13: Climate Action; 14: Life Below Water; 15: Life on Land; 16: Peace, Justice, and Strong Institutions; 17: Partnerships for the Goals; CCB-Gold",04/08/2022,,,
30/12/2020,"01: No Poverty; 02: Zero Hunger; 03: Good Health and Well-being; 04: Quality Education; 05: Gender Equality; 06: Clean Water and Sanitation; 07: Affordable and Clean Energy; 08: Decent Work and Economic Growth; 09: Industry, Innovation and Infrastructure; 10: Reduced Inequalities; 11: Sustainable Cities and Communities; 12: Responsible Consumption and Production; 13: Climate Action; 14: Life Below Water; 15: Life on Land; 16: Peace, Justice, and Strong Institutions; 17: Partnerships for the Goals",01/01/2015,31/12/2015,674,Rimba Raya Biodiversity Reserve Project,Indonesia,Agriculture Forestry and Other Land Use,"3,925,272","1,000",9378-92264883-92265882-VCS-VCU-263-VER-ID-14-674-01012015-31122015-1,"01: No Poverty; 02: Zero Hunger; 03: Good Health and Well-being; 04: Quality Education; 05: Gender Equality; 06: Clean Water and Sanitation; 07: Affordable and Clean Energy; 08: Decent Work and Economic Growth; 09: Industry, Innovation and Infrastructure; 10: Reduced Inequalities; 11: Sustainable Cities and Communities; 12: Responsible Consumption and Production; 13: Climate Action; 14: Life Below Water; 15: Life on Land; 16: Peace, Justice, and Strong Institutions; 17: Partnerships for the Goals; CCB-Gold",24/08/2022,Venturi Partners Pte Ltd,Environmental Benefit,Offset carbon footprint for Venturi Partners Pte Ltd
